gene	p	score
OR52N2	0.378371723823663	0.309760031750638
OR51V1	0.380646488997339	0.303783316437938
OR5K2	0.385703156006997	0.290535871692124
OR4K13	0.388521806876479	0.2831737967899
OR51L1	0.391612400593864	0.275119017642349
OR51G1	0.39207543841597	0.273913786126768
OR5H2	0.3988	0.256454382872037
OR2A4	0.4023	0.24739828670008
OR10Q1	0.404147495920857	0.242626188467098
OR56B4	0.413268606035661	0.219144853147501
OR51G2	0.414356377427274	0.216352800261391
OR51E2	0.420372194211292	0.20094140886316
OR6C68	0.4245	0.190394509204836
OR10H3	0.425811051169354	0.187049142947602
OR10V1	0.426259389378059	0.185905615095582
OR5D16	0.43332622852019	0.167912066723552
OR14A16	0.433701068661894	0.166959218562638
OR5M9	0.433840714989196	0.166604274713134
OR4D6	0.434869687927207	0.163989542987895
OR52E8	0.4375	0.157310684610171
OR10S1	0.441396316276882	0.1474299938026
OR3A3	0.448918843434418	0.128393358421916
OR52N1	0.451825691984301	0.12105006072455
OR2A2	0.453641094239221	0.116467315190396
OR9Q1	0.453648444045922	0.116448766600226
OR5H15	0.45700730570786	0.107976149632724
OR2F2	0.460667509444502	0.0987522036342426
OR7G3	0.464327713181143	0.0895366521223133
OR2AE1	0.474161754545855	0.0648122233458196
OR56B1	0.477678637051846	0.055980584655453
OR10A6	0.478204148230902	0.0546613061593601
OR10A3	0.478204148230902	0.0546613061593601
OR11L1	0.478788457863558	0.0531945276746191
OR6M1	0.479957077128871	0.0502613108405789
OR1L6	0.4804	0.0491496954400317
OR6C2	0.4816	0.0461383244820596
OR10R2	0.487141513178203	0.0322370293597135
OR7A10	0.490614296843993	0.0235286396248067
OR11H6	0.491966661276808	0.0201379550155376
OR2AG1	0.494616266592189	0.0134954280179231
OR52E4	0.499702332828647	0.000746141017375702
OR9I1	0.502098369812874	-0.00525985735677099
OR2D3	0.510286054476767	-0.0257861723532108
OR52D1	0.511774390333534	-0.029518305865817
OR5C1	0.513564068265005	-0.0340066303950319
OR8B4	0.515056079025122	-0.0377489567483692
OR2T12	0.5175	-0.0438800722994011
OR6P1	0.5202	-0.0506555463686131
OR4B1	0.522424260241956	-0.0562389162555131
OR5L1	0.523975069455673	-0.060132806918162
OR1J2	0.534077378764938	-0.0855234637015332
OR1J4	0.534077378764938	-0.0855234637015332
OR4L1	0.534856458275147	-0.0874836469310986
OR2A14	0.535514265974805	-0.0891389687623611
OR10H2	0.535797233532758	-0.0898511094522441
OR6C3	0.5431	-0.108246701660739
OR6B1	0.5431	-0.108246701660739
OR1Q1	0.543841596966	-0.110116722630193
OR1L8	0.545135162945215	-0.113379521977126
OR10G4	0.5452	-0.113543093859543
OR10G9	0.5452	-0.113543093859543
OR2L13	0.547270281791589	-0.118767653002808
OR51I2	0.550136706404622	-0.126006742734508
OR4D10	0.552760587396552	-0.132639078597609
OR2AJ1	0.5599	-0.15071568466394
OR2T8	0.5599	-0.15071568466394
OR2A5	0.561848623381205	-0.155657811547761
OR5AK2	0.5655	-0.164928830094918
OR2B2	0.569591644739743	-0.175334619681558
OR1N1	0.572730012200679	-0.183328879779896
OR13D1	0.573049728792133	-0.184143932701084
OR6F1	0.573887606755942	-0.186280515401764
OR5F1	0.579230916226903	-0.199926368653188
OR2Y1	0.580653103823369	-0.203564557270732
OR4F15	0.585279807141072	-0.215419349094671
OR51Q1	0.586602772347087	-0.218814623110019
OR2D2	0.587289979273545	-0.220579272812868
OR10A4	0.587289979273545	-0.220579272812868
OR51T1	0.599887547957489	-0.253056045619805
OR56A4	0.60348895324053	-0.262388298067128
OR5L2	0.604723720766144	-0.265593154187336
OR52E6	0.608159755398433	-0.274525917381211
OR10H1	0.6117	-0.283752576137424
OR5A1	0.614781931235209	-0.291804456688772
OR2AK2	0.616729630010731	-0.29690277176574
OR4S1	0.622543327110497	-0.31216734769295
ARRB2	0.630811859648091	-0.33400434398765
OR2M2	0.6396	-0.357389815577404
OR52B2	0.640164488673948	-0.358898498864467
OR2AG2	0.64471769392465	-0.37109790395282
OR5AU1	0.64913860265475	-0.382995912636618
OR11G2	0.649281923885402	-0.383382533297532
OR1E1	0.65705066956739	-0.404427119713188
OR2V1	0.6604	-0.413555047783443
OR1B1	0.661537726557792	-0.416663511888269
OR2S2	0.664764291699128	-0.425501104523946
OR5D18	0.667696864572462	-0.433562362718515
OR5M8	0.669071278425377	-0.437350132663571
OR10A2	0.676693027973364	-0.458471206844347
OR5AR1	0.677688926781226	-0.461245966466885
OR4C15	0.682811742051184	-0.475575945364348
GNAL	0.683032236252187	-0.476194907072674
OR52K1	0.684402975201752	-0.48004689277147
OR1N2	0.685608343500566	-0.483440055522837
GNGT1	0.692428964118244	-0.502747126499333
OR51I1	0.70264152052801	-0.532013047354666
OR6A2	0.706070205353599	-0.541940363871597
OR5K3	0.710443340340149	-0.554680349557356
OR4K14	0.711222419850358	-0.556959412529924
OR3A1	0.713952873039439	-0.56496987607602
OR51H1P	0.714636405062547	-0.566980853596147
OR6K3	0.725326698907819	-0.598739515091902
OR52L2P	0.73069205779888	-0.614907386606189
OR52H1	0.731085272457334	-0.616098586271687
OR4X1	0.73242293727675	-0.620157459907399
OR8U1	0.7348	-0.627395525582787
OR1I1	0.739886665980685	-0.642996042144319
OR51E1	0.74652721633421	-0.663601233947272
OR7E24	0.751598582957268	-0.679528850160623
OR4E2	0.753781475547193	-0.686437841064509
OR1C1	0.76050654867777	-0.707932940191702
OR6C1	0.762634317717444	-0.71480205599977
OR7G1	0.770425112819533	-0.740247592351102
OR1L1	0.770641932117185	-0.740962569628789
OR5D14	0.7745	-0.753748921671638
OR8B12	0.781901835981714	-0.77863233127216
OR6Y1	0.784860133178497	-0.788713058896226
OR2M4	0.7871	-0.796399274140825
OR51S1	0.790993546869717	-0.809873460922417
OR5H1	0.7917	-0.812334010756789
OR10H4	0.79297064487204	-0.816772045584405
OR5R1	0.796847667906334	-0.83041415685833
OR8B8	0.801305325669935	-0.84629293408
OR2F1	0.806402416616443	-0.864715123235703
OR8K5	0.8123	-0.886403748499381
OR51B5	0.81495391671199	-0.896300735176283
OR13C4	0.82278146084758	-0.926017129584756
OR51B2	0.824177924120596	-0.931404910443392
OR1J1	0.825225271575358	-0.93546355509932
OR10P1	0.828135795028591	-0.946824117894906
OR52N4	0.832689000279293	-0.964845905032146
OR52M1	0.83856884563936	-0.988593007584256
OR10J5	0.842600214614356	-1.00520204479747
OR2B11	0.847836951888165	-1.02720042884794
OR2AP1	0.8512	-1.04159389569907
OR13C5	0.855330079818901	-1.05957093911093
OR10H5	0.8559	-1.06207860937398
OR13C3	0.857266753884373	-1.06811976285715
OR2M3	0.8584	-1.07315851592885
OR4K17	0.863650061003396	-1.09686621847581
OR13F1	0.867053021505534	-1.11256812393789
OR13C9	0.873745020505961	-1.14427415295095
OR4A47	0.878834761645769	-1.16918159044974
OR52B4	0.881807758455953	-1.18407220142819
OR6X1	0.883986976142527	-1.19515609775397
GNB1	0.89121918593541	-1.23303788999012
OR6B2	0.898311749400991	-1.27199048163147
OR1F1	0.899285598788752	-1.27749143479955
OR8D2	0.90002425436211	-1.28168978059239
OR2A25	0.9038	-1.30351206524531
OR51D1	0.904827353040615	-1.30955832704434
OR14I1	0.9056	-1.31413731134039
OR13C2	0.910648399947081	-1.3447586113182
OR4C16	0.912129385997148	-1.35398479723331
OR56A3	0.912607123432654	-1.35698570357077
OR6C76	0.9133	-1.3613598428411
OR2K2	0.9141	-1.36644287269983
OR51A4	0.916098281615193	-1.37929623542607
OR6S1	0.918762586543974	-1.39679632776576
OR10J3	0.922228020403063	-1.42021891301243
OR4C5	0.9234	-1.42831921372432
OR6C70	0.924646106807391	-1.43703592348449
OR4D2	0.925193667406547	-1.44090095877993
OR6J1	0.926873098237516	-1.45289178024534
OR13J1	0.928365108997633	-1.46372251178414
OR8B3	0.9345	-1.51017020204582
OR4F6	0.9413	-1.56578055494399
OR5P3	0.942212144820591	-1.57361834142474
OR51A2	0.943	-1.58046681839936
OR3A2	0.946181040438636	-1.60890132777828
OR8B2	0.948158138440959	-1.627251362639
OR14A2	0.952060885798704	-1.66517308828229
OR51B6	0.954769289567684	-1.69296872262525
OR52J3	0.955122080289288	-1.6966870650897
OR8S1	0.95878595892928	-1.73676826830659
OR13C8	0.960814505578503	-1.76021718772154
OR8A1	0.9692888327037	-1.87044293389849
OR56A1	0.97892075438416	-2.03195223969231
OR8D1	0.980471563597877	-2.06358719405555
OR10J1	0.981177145041085	-2.07869155249956
