parameter file: PCA1_pruned.pca.par
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: PCA1_pruned.bed
snpname: PCA1_pruned.bim
indivname: PCA1_pruned.fam
evecoutname: PCA1_pruned.pca.evec
evaloutname: PCA1_pruned.eval
altnormstyle: NO
numoutevec: 1
numoutlieriter: 0
numoutlierevec: 2
outliersigmathresh: 6
qtmode: 0
## smartpca version: 13050
norm used

genetic distance set from physical distance
 175      1.344572   -0.002145   -22.578            1 11121.744
 176      1.343428   -0.001144   -22.502            1 11130.377
 177      1.340661   -0.002767   -22.853            1 11139.077
 178      1.338803   -0.001858   -22.969            1 11147.530
 179      1.338045   -0.000758   -22.794            1 11155.909
 180      1.337246   -0.000798   -22.629            1 11164.426
 181      1.335415   -0.001831   -22.737            1 11173.074
 182      1.334324   -0.001091   -22.650            1 11181.652
 183      1.332628   -0.001696   -22.723            1 11190.306
 184      1.332000   -0.000628   -22.513            1 11198.915
 185      1.329909   -0.002091   -22.691            1 11207.691
 186      1.329702   -0.000206   -22.369            1 11216.345
 187      1.327283   -0.002419   -22.634            1 11225.251
 188      1.325459   -0.001824   -22.744            1 11233.968
 189      1.323880   -0.001580   -22.789            1 11242.613
 190      1.321975   -0.001904   -22.922            1 11251.235
 191      1.319395   -0.002580   -23.238            1 11259.766
 192      1.317791   -0.001605   -23.295            1 11268.069
 193      1.317236   -0.000555   -23.070            1 11276.338
 194      1.316425   -0.000811   -22.914            1 11284.785
 195      1.315051   -0.001374   -22.908            1 11293.360
 196      1.313834   -0.001217   -22.859            1 11301.950
 197      1.312017   -0.001817   -22.973            1 11310.586
 198      1.310704   -0.001313   -22.952            1 11319.145
 199      1.309062   -0.001642   -23.020            1 11327.730
 200      1.308594   -0.000468   -22.771            1 11336.271
 201      1.306214   -0.002380   -23.039            1 11345.015
 202      1.305403   -0.000811   -22.883            1 11353.561
 203      1.302486   -0.002917   -23.299            1 11362.236
 204      1.301638   -0.000848   -23.156            1 11370.600
 205      1.300493   -0.001145   -23.093            1 11379.082
 206      1.298728   -0.001765   -23.198            1 11387.623
 207      1.296366   -0.002362   -23.468            1 11396.090
 208      1.295034   -0.001332   -23.459            1 11404.355
 209      1.293746   -0.001288   -23.439            1 11412.635
 210      1.292736   -0.001010   -23.342            1 11420.940
 211      1.291633   -0.001102   -23.271            1 11429.328
 212      1.291052   -0.000582   -23.056            1 11437.781
 213      1.289234   -0.001818   -23.180            1 11446.412
 214      1.287770   -0.001464   -23.207            1 11454.955
 215      1.286134   -0.001636   -23.282            1 11463.485
 216      1.284222   -0.001912   -23.435            1 11471.963
 217      1.283092   -0.001130   -23.373            1 11480.327
 218      1.282400   -0.000692   -23.191            1 11488.749
 219      1.280256   -0.002144   -23.408            1 11497.326
 220      1.279634   -0.000622   -23.207            1 11505.736
 221      1.278775   -0.000859   -23.070            1 11514.317
 222      1.277390   -0.001385   -23.078            1 11523.018
 223      1.275525   -0.001865   -23.219            1 11531.721
 224      1.273931   -0.001594   -23.287            1 11540.318
 225      1.272279   -0.001652   -23.372            1 11548.867
 226      1.271733   -0.000546   -23.150            1 11557.356
 227      1.269940   -0.001793   -23.275            1 11566.034
 228      1.268177   -0.001763   -23.392            1 11574.620
 229      1.267033   -0.001144   -23.337            1 11583.116
 230      1.265964   -0.001069   -23.262            1 11591.666
 231      1.264409   -0.001555   -23.322            1 11600.286
 232      1.262705   -0.001704   -23.425            1 11608.864
 233      1.261637   -0.001069   -23.351            1 11617.364
 234      1.259281   -0.002356   -23.638            1 11625.934
 235      1.256582   -0.002699   -24.024            1 11634.272
 236      1.255308   -0.001274   -24.014            1 11642.295
 237      1.253422   -0.001886   -24.175            1 11650.333
 238      1.252789   -0.000633   -23.986            1 11658.241
 239      1.252049   -0.000740   -23.825            1 11666.313
 240      1.250750   -0.001299   -23.821            1 11674.527
 241      1.249376   -0.001374   -23.838            1 11682.751
 242      1.248198   -0.001178   -23.801            1 11690.967
 243      1.246621   -0.001577   -23.877            1 11699.220
 244      1.246247   -0.000374   -23.613            1 11707.415
 245      1.245177   -0.001069   -23.544            1 11715.843
 246      1.244642   -0.000535   -23.323            1 11724.336
 247      1.242550   -0.002092   -23.543            1 11733.027
 248      1.241582   -0.000969   -23.446            1 11741.536
 249      1.239001   -0.002581   -23.808            1 11750.135
 250      1.238030   -0.000971   -23.714            1 11758.429
 251      1.237291   -0.000739   -23.553            1 11766.810
 252      1.235729   -0.001562   -23.626            1 11775.338
 253      1.235011   -0.000718   -23.459            1 11783.808
 254      1.233938   -0.001074   -23.393            1 11792.432
 255      1.231733   -0.002204   -23.651            1 11801.121
 256      1.231075   -0.000658   -23.467            1 11809.590
 257      1.229772   -0.001303   -23.468            1 11818.228
 258      1.228327   -0.001445   -23.510            1 11826.872
 259      1.226242   -0.002085   -23.737            1 11835.487
 260      1.225113   -0.001129   -23.690            1 11843.906
 261      1.223563   -0.001551   -23.765            1 11852.372
 262      1.222869   -0.000694   -23.594            1 11860.778
 263      1.221921   -0.000948   -23.495            1 11869.343
 264      1.220578   -0.001343   -23.510            1 11878.004
 265      1.220019   -0.000559   -23.298            1 11886.658
 266      1.218385   -0.001634   -23.397            1 11895.510
 267      1.216801   -0.001584   -23.482            1 11904.280
 268      1.214030   -0.002771   -23.914            1 11912.980
 269      1.212996   -0.001034   -23.844            1 11921.293
 270      1.210820   -0.002176   -24.106            1 11929.676
 271      1.209279   -0.001540   -24.186            1 11937.824
 272      1.208749   -0.000530   -23.972            1 11945.903
 273      1.208487   -0.000262   -23.678            1 11954.183
 274      1.207518   -0.000970   -23.589            1 11962.739
 275      1.206009   -0.001508   -23.657            1 11971.383
 276      1.204775   -0.001234   -23.646            1 11979.970
 277      1.203873   -0.000902   -23.538            1 11988.573
 278      1.202304   -0.001568   -23.624            1 11997.283
 279      1.199997   -0.002307   -23.930            1 12005.918
 280      1.199138   -0.000859   -23.811            1 12014.273
 281      1.196930   -0.002208   -24.090            1 12022.744
 282      1.196199   -0.000731   -23.936            1 12030.957
 283      1.194747   -0.001452   -23.993            1 12039.321
 284      1.193444   -0.001303   -24.008            1 12047.634
 285      1.192445   -0.000999   -23.933            1 12055.938
 286      1.191062   -0.001384   -23.972            1 12064.317
 287      1.189646   -0.001416   -24.020            1 12072.664
 288      1.189187   -0.000459   -23.786            1 12080.969
 289      1.187354   -0.001832   -23.958            1 12089.502
 290      1.185711   -0.001644   -24.076            1 12097.875
 291      1.184823   -0.000888   -23.970            1 12106.139
 292      1.184247   -0.000576   -23.771            1 12114.509
 293      1.182584   -0.001663   -23.894            1 12123.076
 294      1.181683   -0.000901   -23.791            1 12131.527
 295      1.179150   -0.002532   -24.176            1 12140.083
 296      1.178110   -0.001040   -24.117            1 12148.269
 297      1.176936   -0.001174   -24.099            1 12156.514
 298      1.176036   -0.000901   -23.999            1 12164.781
 299      1.175911   -0.000124   -23.665            1 12173.150
 300      1.173995   -0.001916   -23.867            1 12181.852
 301      1.173138   -0.000858   -23.753            1 12190.358
 302      1.172004   -0.001134   -23.721            1 12198.982
 303      1.171324   -0.000680   -23.553            1 12207.641
 304      1.168365   -0.002958   -24.071            1 12216.474
 305      1.167341   -0.001024   -24.009            1 12224.793
 306      1.166505   -0.000836   -23.891            1 12233.176
 307      1.165599   -0.000906   -23.793            1 12241.682
 308      1.165250   -0.000348   -23.526            1 12250.290
 309      1.161938   -0.003312   -24.155            1 12259.172
 310      1.160437   -0.001501   -24.241            1 12267.422
 311      1.159603   -0.000834   -24.125            1 12275.586
 312      1.158610   -0.000993   -24.056            1 12283.871
 313      1.157120   -0.001490   -24.139            1 12292.228
 314      1.155691   -0.001429   -24.204            1 12300.503
 315      1.155100   -0.000591   -24.015            1 12308.714
 316      1.153804   -0.001296   -24.039            1 12317.121
 317      1.152507   -0.001297   -24.064            1 12325.506
 318      1.152431   -0.000076   -23.717            1 12333.866
 319      1.149790   -0.002641   -24.152            1 12342.591
 320      1.147561   -0.002229   -24.465            1 12350.866
 321      1.146464   -0.001097   -24.433            1 12358.817
 322      1.146034   -0.000430   -24.197            1 12366.801
 323      1.143433   -0.002601   -24.627            1 12375.033
 324      1.142566   -0.000867   -24.527            1 12382.816
 325      1.141692   -0.000875   -24.429            1 12390.704
 326      1.140670   -0.001021   -24.376            1 12398.694
 327      1.139956   -0.000714   -24.227            1 12406.741
 328      1.138214   -0.001742   -24.396            1 12414.946
 329      1.137552   -0.000662   -24.232            1 12422.973
 330      1.136012   -0.001540   -24.339            1 12431.174
 331      1.134717   -0.001295   -24.371            1 12439.262
 332      1.133076   -0.001641   -24.511            1 12447.316
 333      1.132285   -0.000791   -24.389            1 12455.220
 334      1.130957   -0.001328   -24.433            1 12463.254
 335      1.130385   -0.000572   -24.242            1 12471.241
 336      1.128992   -0.001393   -24.306            1 12479.434
 337      1.127964   -0.001028   -24.257            1 12487.557
 338      1.127681   -0.000284   -23.976            1 12495.734
 339      1.126191   -0.001490   -24.069            1 12504.219
 340      1.125541   -0.000649   -23.901            1 12512.603
 341      1.124297   -0.001244   -23.917            1 12521.173
 342      1.123686   -0.000611   -23.736            1 12529.726
 343      1.121925   -0.001761   -23.914            1 12538.482
 344      1.121111   -0.000815   -23.797            1 12547.041
 345      1.119146   -0.001965   -24.040            1 12555.732
 346      1.118344   -0.000803   -23.921            1 12564.151
 347      1.116847   -0.001497   -24.020            1 12572.705
 348      1.116563   -0.000284   -23.737            1 12581.149
 349      1.115474   -0.001089   -23.706            1 12589.912
 350      1.114471   -0.001003   -23.648            1 12598.711
 351      1.113947   -0.000524   -23.439            1 12607.578
 352      1.111971   -0.001977   -23.688            1 12616.686
 353      1.111932   -0.000038   -23.325            1 12625.511
 354      1.110081   -0.001852   -23.534            1 12634.754
 355      1.109615   -0.000465   -23.306            1 12643.759
 356      1.108480   -0.001135   -23.289            1 12653.030
 357      1.105928   -0.002552   -23.722            1 12662.324
 358      1.105573   -0.000356   -23.461            1 12671.116
 359      1.103906   -0.001667   -23.615            1 12680.214
 360      1.102991   -0.000914   -23.531            1 12689.132
 361      1.102647   -0.000344   -23.265            1 12698.150
 362      1.101170   -0.001477   -23.359            1 12707.483
 363      1.099246   -0.001924   -23.597            1 12716.708
 364      1.097904   -0.001341   -23.651            1 12725.653
 365      1.096935   -0.000969   -23.586            1 12734.534
 366      1.095853   -0.001082   -23.558            1 12743.493
 367      1.095539   -0.000314   -23.282            1 12752.486
 368      1.093915   -0.001624   -23.426            1 12761.810
 369      1.093460   -0.000455   -23.195            1 12770.963
 370      1.092558   -0.000902   -23.107            1 12780.396
 371      1.091559   -0.000999   -23.049            1 12789.938
 372      1.090100   -0.001459   -23.140            1 12799.553
 373      1.087740   -0.002361   -23.523            1 12809.061
 374      1.086388   -0.001352   -23.584            1 12818.101
 375      1.085786   -0.000601   -23.402            1 12827.067
 376      1.084250   -0.001536   -23.523            1 12836.256
 377      1.082278   -0.001972   -23.786            1 12845.297
 378      1.081210   -0.001068   -23.759            1 12854.012
 379      1.080094   -0.001116   -23.747            1 12862.761
 380      1.079210   -0.000884   -23.660            1 12871.522
 381      1.078198   -0.001012   -23.614            1 12880.390
 382      1.076558   -0.001640   -23.773            1 12889.313
 383      1.076032   -0.000526   -23.570            1 12898.037
 384      1.074892   -0.001140   -23.566            1 12907.014
 385      1.074606   -0.000286   -23.283            1 12915.994
 386      1.073716   -0.000890   -23.196            1 12925.330
 387      1.072720   -0.000996   -23.143            1 12934.779
 388      1.071039   -0.001681   -23.314            1 12944.295
 389      1.070084   -0.000955   -23.249            1 12953.593
 390      1.069156   -0.000928   -23.175            1 12962.973
 391      1.067663   -0.001493   -23.287            1 12972.449
 392      1.066388   -0.001275   -23.328            1 12981.780
 393      1.065912   -0.000476   -23.106            1 12991.058
 394      1.064175   -0.001737   -23.299            1 13000.623
 395      1.063492   -0.000683   -23.146            1 13009.937
 396      1.062019   -0.001473   -23.253            1 13019.450
 397      1.061096   -0.000923   -23.179            1 13028.821
 398      1.059551   -0.001545   -23.311            1 13038.290
 399      1.058853   -0.000698   -23.164            1 13047.583
 400      1.057217   -0.001636   -23.327            1 13057.069
 401      1.056657   -0.000561   -23.135            1 13066.338
 402      1.055456   -0.001201   -23.154            1 13075.861
 403      1.053895   -0.001561   -23.294            1 13085.358
 404      1.053295   -0.000599   -23.115            1 13094.665
 405      1.052763   -0.000533   -22.912            1 13104.212
 406      1.052167   -0.000595   -22.729            1 13114.033
 407      1.050305   -0.001862   -22.967            1 13124.102
 408      1.049155   -0.001150   -22.970            1 13133.847
 409      1.048133   -0.001022   -22.931            1 13143.587
 410      1.047765   -0.000368   -22.672            1 13153.380
 411      1.045858   -0.001907   -22.928            1 13163.529
 412      1.044017   -0.001841   -23.164            1 13173.324
 413      1.042694   -0.001323   -23.229            1 13182.792
 414      1.041476   -0.001218   -23.259            1 13192.167
 415      1.040921   -0.000555   -23.067            1 13201.497
 416      1.040023   -0.000898   -22.989            1 13211.092
 417      1.038834   -0.001190   -23.009            1 13220.794
 418      1.037871   -0.000963   -22.953            1 13230.466
 419      1.036645   -0.001226   -22.985            1 13240.214
 420      1.035588   -0.001057   -22.961            1 13249.915
 421      1.035025   -0.000563   -22.770            1 13259.646
 422      1.034729   -0.000296   -22.487            1 13269.648
 423      1.032411   -0.002318   -22.888            1 13280.055
 424      1.032057   -0.000354   -22.626            1 13289.885
 425      1.031609   -0.000449   -22.393            1 13300.091
 426      1.029299   -0.002309   -22.793            1 13310.633
 427      1.028583   -0.000716   -22.654            1 13320.594
 428      1.026640   -0.001943   -22.932            1 13330.756
 429      1.025747   -0.000893   -22.855            1 13340.510
 430      1.024980   -0.000767   -22.734            1 13350.372
 431      1.023412   -0.001569   -22.887            1 13360.409
 432      1.022680   -0.000732   -22.755            1 13370.218
 433      1.021416   -0.001264   -22.805            1 13380.219
 434      1.020670   -0.000745   -22.677            1 13390.142
 435      1.019454   -0.001216   -22.711            1 13400.252
 436      1.019040   -0.000414   -22.469            1 13410.310
 437      1.017400   -0.001641   -22.647            1 13420.728
 438      1.016558   -0.000841   -22.552            1 13430.875
 439      1.015029   -0.001529   -22.694            1 13441.163
 440      1.013851   -0.001178   -22.717            1 13451.232
 441      1.013281   -0.000570   -22.529            1 13461.263
 442      1.012092   -0.001189   -22.555            1 13471.577
 443      1.011008   -0.001084   -22.545            1 13481.848
 444      1.008797   -0.002211   -22.926            1 13492.132
 445      1.008213   -0.000584   -22.746            1 13501.825
 446      1.007821   -0.000392   -22.498            1 13511.790
 447      1.006364   -0.001457   -22.618            1 13522.135
 448      1.004217   -0.002148   -22.981            1 13532.289
 449      1.003454   -0.000763   -22.865            1 13541.872
 450      1.002986   -0.000468   -22.645            1 13551.629
 451      1.001769   -0.001217   -22.684            1 13561.725
 452      0.999956   -0.001813   -22.934            1 13571.753
 453      0.999674   -0.000282   -22.650            1 13581.381
 454      0.998889   -0.000785   -22.539            1 13591.452
 455      0.997412   -0.001477   -22.671            1 13601.693
 456      0.996686   -0.000726   -22.541            1 13611.717
 457      0.996052   -0.000634   -22.377            1 13621.944
 458      0.994724   -0.001328   -22.457            1 13632.429
 459      0.993415   -0.001309   -22.531            1 13642.781
 460      0.992759   -0.000656   -22.376            1 13653.007
 461      0.992578   -0.000181   -22.051            1 13663.479
 462      0.991258   -0.001320   -22.127            1 13674.479
 463      0.989030   -0.002228   -22.525            1 13685.351
 464      0.988223   -0.000807   -22.424            1 13695.563
 465      0.987413   -0.000810   -22.323            1 13705.934
 466      0.987282   -0.000131   -21.981            1 13716.466
 467      0.984693   -0.002589   -22.509            1 13727.564
 468      0.983638   -0.001055   -22.497            1 13737.774
 469      0.982950   -0.000688   -22.355            1 13747.996
 470      0.981851   -0.001099   -22.358            1 13758.449
 471      0.980977   -0.000874   -22.281            1 13768.889
 472      0.980339   -0.000638   -22.120            1 13779.453
 473      0.979475   -0.000864   -22.038            1 13790.285
 474      0.978301   -0.001174   -22.067            1 13801.251
 475      0.977413   -0.000888   -21.993            1 13812.163
 476      0.976198   -0.001215   -22.037            1 13823.195
 477      0.974389   -0.001810   -22.295            1 13834.146
 478      0.973112   -0.001277   -22.364            1 13844.643
 479      0.972164   -0.000948   -22.317            1 13855.010
 480      0.971889   -0.000275   -22.027            1 13865.451
 481      0.970859   -0.001029   -22.006            1 13876.392
 482      0.968930   -0.001929   -22.310            1 13887.363
 483      0.968753   -0.000177   -21.985            1 13897.789
 484      0.967919   -0.000834   -21.894            1 13908.782
 485      0.966394   -0.001525   -22.053            1 13919.930
 486      0.966126   -0.000268   -21.758            1 13930.787
 487      0.963970   -0.002156   -22.146            1 13942.165
 488      0.963006   -0.000964   -22.105            1 13952.838
 489      0.962264   -0.000742   -21.983            1 13963.576
 490      0.961183   -0.001081   -21.984            1 13974.524
 491      0.960822   -0.000361   -21.723            1 13985.462
 492      0.959019   -0.001803   -21.985            1 13996.869
 493      0.957724   -0.001295   -22.065            1 14007.787
 494      0.957162   -0.000562   -21.879            1 14018.547
 495      0.956008   -0.001155   -21.908            1 14029.642
 496      0.955108   -0.000900   -21.844            1 14040.675
 497      0.954735   -0.000373   -21.587            1 14051.817
 498      0.953398   -0.001338   -21.681            1 14063.432
 499      0.952542   -0.000856   -21.600            1 14074.862
 500      0.951393   -0.001148   -21.625            1 14086.437
 501      0.949936   -0.001457   -21.765            1 14097.956
 502      0.948151   -0.001786   -22.028            1 14109.199
 503      0.948029   -0.000121   -21.681            1 14119.931
 504      0.947286   -0.000743   -21.560            1 14131.315
 505      0.945498   -0.001788   -21.823            1 14142.924
 506      0.944539   -0.000959   -21.784            1 14154.013
 507      0.944086   -0.000453   -21.557            1 14165.167
 508      0.943258   -0.000828   -21.467            1 14176.751
 509      0.941984   -0.001274   -21.542            1 14188.502
 510      0.941391   -0.000593   -21.365            1 14200.096
 511      0.939990   -0.001401   -21.487            1 14212.030
 512      0.938570   -0.001420   -21.617            1 14223.713
 513      0.937378   -0.001192   -21.665            1 14235.126
 514      0.935994   -0.001383   -21.785            1 14246.431
 515      0.934943   -0.001052   -21.783            1 14257.483
