gene	p	score
INHBC	0.0229093474841612	1.99705972874248
ODAM	0.0229350718076115	1.99658628809756
OPTN	0.0231188169751135	1.99321751543632
ARHGAP26	0.0231812903320643	1.99207726823239
MME	0.0234385335665672	1.98740921681983
PLA2G12B	0.02351	1.98612000925226
MAP1LC3B	0.0239640447456232	1.97800547079542
PARVB	0.0241477899131253	1.97475833106758
SNRPA1	0.0244234076643784	1.96992632114189
ACTR3C	0.025004042393685	1.95989482353591
FAS	0.0251106145908363	1.95807486024515
RAB5B	0.0251326640109365	1.9576991247008
ATR	0.0254634053124403	1.95209597836858
ZSCAN32	0.0260624145584971	1.94210137485248
HPR	0.0261910361757486	1.93998039645631
CYP26A1	0.0262167604991989	1.93955724632566
MAP4K4	0.026396830763351	1.93660487559897
RND3	0.0266981728380543	1.93170161224405
MED16	0.0271281365300092	1.92478490629554
OR5A2	0.0272163342104103	1.92337741646989
RP11-565P22.6	0.0272714577606609	1.92249966648497
PTPN6	0.02754	1.91824462702775
BLOC1S3	0.02754	1.91824462702775
PLCD3	0.0276389480956651	1.91668551793825
CCNB1	0.02802	1.91072445803892
SORBS3	0.0285650237398757	1.90231452819874
HOXA11	0.0286679210336768	1.90074178870933
ACTA2	0.0288884152346793	1.89738737644901
CYP2C8	0.0296270708080377	1.88630295271522
PIK3R3	0.0301011333401932	1.8793093432358
GAPDH	0.030347351864646	1.87571297174088
LAMC2	0.0307552661365006	1.86980765997139
ITGA7	0.0310345587911038	1.86580167733216
OR4X1	0.031843037528113	1.85437117983086
PIK3CD	0.0340259301180379	1.82466326342408
